species,stage,rec,band_number,colony,year,date,winglength,bird_bag_weight,bag_weight,bird_weight,bridled,tarsus_length,culmen_length,logger,avian_flu,capture,WetDry,comments
COMU,adult,76,1106-22576,Funk,2012,28-Jul-12,NA,980,45,935,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,78,1106-22578,Funk,2012,29-Jul-12,NA,990,45,945,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,81,1106-22581,Funk,2012,28-Jul-12,NA,940,45,895,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,82,1106-22582,Funk,2012,28-Jul-12,NA,865,45,820,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,83,1106-22583,Funk,2012,28-Jul-12,NA,900,45,855,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,84,1106-22584,Funk,2012,28-Jul-12,NA,900,45,855,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,88,1106-22588,Funk,2012,29-Jul-12,NA,845,45,800,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,89,1106-22589,Funk,2012,28-Jul-12,NA,990,45,945,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,91,1106-22591,Funk,2012,28-Jul-12,NA,930,9,921,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,95,1106-22595,Funk,2012,28-Jul-12,NA,860,45,815,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,98,1106-22598,Funk,2012,29-Jul-12,NA,960,45,915,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,99,1106-22599,Funk,2012,29-Jul-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,100,1106-22600,Funk,2012,28-Jul-12,NA,1050,45,1005,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,102,1106-22603,Funk,2012,30-Jul-12,NA,920,45,875,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,105,1106-22606,Funk,2012,30-Jul-12,NA,1070,22,1048,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,106,1106-22607,Funk,2012,29-Jul-12,NA,1040,45,995,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,107,1106-22608,Funk,2012,29-Jul-12,NA,1020,9,1011,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,108,1106-22609,Funk,2012,29-Jul-12,NA,1000,9,991,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,109,1106-22610,Funk,2012,30-Jul-12,NA,1050,45,1005,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,110,1106-22611,Funk,2012,29-Jul-12,NA,930,45,885,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,111,1106-22612,Funk,2012,30-Jul-12,NA,910,45,865,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,112,1106-22613,Funk,2012,29-Jul-12,NA,890,10,880,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,113,1106-22614,Funk,2012,29-Jul-12,NA,940,9,931,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,114,1106-22615,Funk,2012,29-Jul-12,NA,1060,9,1051,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,115,1106-22615,Funk,2012,29-Jul-12,NA,920,9,911,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,116,1106-22616,Funk,2012,30-Jul-12,NA,920,45,875,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,117,1106-22617,Funk,2012,29-Jul-12,NA,1010,9,1001,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,118,1106-22618,Funk,2012,30-Jul-12,NA,900,45,855,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,119,1106-22619,Funk,2012,29-Jul-12,NA,1040,9,1031,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,120,1106-22620,Funk,2012,29-Jul-12,NA,1020,9,1011,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,121,1106-22621,Funk,2012,29-Jul-12,NA,1010,45,965,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,122,1106-22622,Funk,2012,29-Jul-12,NA,1000,9,991,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,123,1106-22623,Funk,2012,29-Jul-12,NA,960,9,951,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,124,1106-22624,Funk,2012,29-Jul-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,125,1106-22625,Funk,2012,29-Jul-12,NA,940,9,931,N,NA,NA,NA,NA,flegged,NA,RIGHT FOOT NO WEBBING
COMU,adult,126,1106-22626,Funk,2012,29-Jul-12,NA,1040,45,995,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,127,1106-22627,Funk,2012,29-Jul-12,NA,1025,9,1016,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,128,1106-22628,Funk,2012,29-Jul-12,NA,1010,45,965,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,129,1106-22629,Funk,2012,29-Jul-12,NA,985,9,976,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,131,1106-22631,Funk,2012,29-Jul-12,NA,1000,9,991,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,132,1106-22632,Funk,2012,30-Jul-12,NA,955,45,910,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,133,1106-22633,Funk,2012,30-Jul-12,NA,880,22,858,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,135,1106-22635,Funk,2012,29-Jul-12,NA,845,9,836,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,136,1106-22636,Funk,2012,29-Jul-12,NA,1060,45,1015,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,137,1106-22637,Funk,2012,29-Jul-12,NA,1020,9,1011,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,138,1106-22638,Funk,2012,29-Jul-12,NA,1000,9,991,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,139,1106-22639,Funk,2012,29-Jul-12,NA,960,9,951,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,141,1106-22641,Funk,2012,29-Jul-12,NA,1040,9,1031,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,142,1106-22642,Funk,2012,29-Jul-12,NA,920,9,911,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,143,1106-22643,Funk,2012,30-Jul-12,NA,960,45,915,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,144,1106-22644,Funk,2012,29-Jul-12,NA,945,9,936,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,145,1106-22645?,Funk,2012,30-Jul-12,NA,890,45,845,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,146,1106-22645?,Funk,2012,30-Jul-12,NA,880,45,835,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,147,1106-22646,Funk,2012,29-Jul-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,148,1106-22647,Funk,2012,29-Jul-12,NA,980,45,935,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,150,1106-22649,Funk,2012,29-Jul-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,151,1106-22650,Funk,2012,29-Jul-12,NA,900,9,891,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,152,1106-22651,Funk,2012,30-Jul-12,NA,990,45,945,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,153,1106-22652,Funk,2012,01-Aug-12,NA,870,45,825,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,154,1106-22653,Funk,2012,30-Jul-12,NA,920,45,875,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,155,1106-22654,Funk,2012,30-Jul-12,NA,940,45,895,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,156,1106-22655,Funk,2012,01-Aug-12,NA,940,45,895,N,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,157,1106-22657,Funk,2012,30-Jul-12,NA,950,45,905,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,158,1106-22658,Funk,2012,01-Aug-12,NA,990,45,945,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,159,1106-22659,Funk,2012,01-Aug-12,NA,1020,45,975,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,160,1106-22660,Funk,2012,30-Jul-12,NA,1040,45,995,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,161,1106-22661,Funk,2012,01-Aug-12,NA,960,45,915,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,162,1106-22662,Funk,2012,30-Jul-12,NA,900,45,855,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,163,1106-22663,Funk,2012,30-Jul-12,NA,1010,45,965,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,164,1106-22664,Funk,2012,30-Jul-12,NA,910,45,865,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,165,1106-22665,Funk,2012,30-Jul-12,NA,900,45,855,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,166,1106-22666,Funk,2012,30-Jul-12,NA,1020,45,975,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,167,1106-22667,Funk,2012,30-Jul-12,NA,890,45,845,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,168,1106-22668,Funk,2012,01-Aug-12,NA,1030,45,985,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,169,1106-22669,Funk,2012,01-Aug-12,NA,930,45,885,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,170,1106-22670,Funk,2012,30-Jul-12,NA,970,45,925,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,171,1106-22671,Funk,2012,30-Jul-12,NA,950,45,905,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,172,1106-22672,Funk,2012,30-Jul-12,NA,1020,45,975,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,173,1106-22673,Funk,2012,30-Jul-12,NA,1010,45,965,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,174,1106-22674,Funk,2012,30-Jul-12,NA,1040,45,995,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,175,1106-22675,Funk,2012,01-Aug-12,NA,950,45,905,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,176,1106-22676,Funk,2012,01-Aug-12,NA,1010,45,965,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,177,1106-22677,Funk,2012,30-Jul-12,NA,1020,45,975,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,178,1106-22678,Funk,2012,30-Jul-12,NA,870,45,825,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,179,1106-22679,Funk,2012,30-Jul-12,NA,930,45,885,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,180,1106-22680,Funk,2012,30-Jul-12,NA,1040,45,995,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,181,1106-22681,Funk,2012,01-Aug-12,NA,1080,45,1035,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,182,1106-22682,Funk,2012,30-Jul-12,NA,1010,45,965,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,183,1106-22683,Funk,2012,01-Aug-12,NA,950,45,905,N,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,184,1106-22684,Funk,2012,30-Jul-12,NA,900,45,855,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,185,1106-22685,Funk,2012,01-Aug-12,NA,970,45,925,N,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,186,1106-22686,Funk,2012,30-Jul-12,NA,980,45,935,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,187,1106-22687,Funk,2012,01-Aug-12,NA,950,45,905,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,188,1106-22688,Funk,2012,01-Aug-12,NA,1080,45,1035,N,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,189,1106-22689,Funk,2012,30-Jul-12,NA,965,45,920,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,190,1106-22690,Funk,2012,01-Aug-12,NA,950,45,905,N,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,191,1106-22691,Funk,2012,01-Aug-12,NA,910,45,865,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,192,1106-22692,Funk,2012,30-Jul-12,NA,890,45,845,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,193,1106-22693,Funk,2012,30-Jul-12,NA,1020,45,975,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,194,1106-22694,Funk,2012,30-Jul-12,NA,970,45,925,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,195,1106-22695,Funk,2012,30-Jul-12,NA,880,45,835,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,196,1106-22696,Funk,2012,30-Jul-12,NA,1040,45,995,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,197,1106-22697,Funk,2012,30-Jul-12,NA,950,22,928,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,198,1106-22698,Funk,2012,30-Jul-12,NA,940,45,895,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,199,1106-22699,Funk,2012,30-Jul-12,NA,980,45,935,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,200,1106-22700,Funk,2012,30-Jul-12,NA,910,45,865,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,201,1106-22701,Funk,2012,01-Aug-12,NA,1030,45,985,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,202,1106-22702,Funk,2012,02-Aug-12,NA,930,45,885,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,203,1106-22703,Funk,2012,01-Aug-12,NA,910,45,865,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,204,1106-22704,Funk,2012,02-Aug-12,NA,950,45,905,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,205,1106-22705,Funk,2012,02-Aug-12,NA,970,45,925,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,206,1106-22706,Funk,2012,02-Aug-12,NA,990,45,945,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,207,1106-22707,Funk,2012,02-Aug-12,NA,1030,45,985,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,208,1106-22708,Funk,2012,02-Aug-12,NA,940,45,895,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,209,1106-22709,Funk,2012,02-Aug-12,NA,960,45,915,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,210,1106-22710,Funk,2012,01-Aug-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,211,1106-22711,Funk,2012,01-Aug-12,NA,1045,45,1000,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,212,1106-22712,Funk,2012,02-Aug-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,213,1106-22713,Funk,2012,02-Aug-12,NA,1020,45,975,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,214,1106-22714,Funk,2012,02-Aug-12,NA,1040,45,995,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,215,1106-22716,Funk,2012,02-Aug-12,NA,1060,45,1015,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,216,1106-22717,Funk,2012,02-Aug-12,NA,940,45,895,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,217,1106-22718,Funk,2012,02-Aug-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,218,1106-22719,Funk,2012,02-Aug-12,NA,980,45,935,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,219,1106-22720,Funk,2012,01-Aug-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,220,1106-22721,Funk,2012,02-Aug-12,NA,910,45,865,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,221,1106-22722,Funk,2012,02-Aug-12,NA,970,45,925,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,222,1106-22723,Funk,2012,02-Aug-12,NA,1060,45,1015,N,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,223,1106-22724,Funk,2012,01-Aug-12,NA,920,45,875,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,224,1106-22725,Funk,2012,02-Aug-12,NA,850,45,805,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,225,1106-22726,Funk,2012,01-Aug-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,226,1106-22727,Funk,2012,02-Aug-12,NA,900,45,855,N,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,227,1106-22728,Funk,2012,02-Aug-12,NA,900,45,855,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,228,1106-22729,Funk,2012,02-Aug-12,NA,1000,45,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,229,1106-22730,Funk,2012,02-Aug-12,NA,890,45,845,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,230,1106-22731,Funk,2012,01-Aug-12,NA,980,45,935,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,231,1106-22732,Funk,2012,02-Aug-12,NA,870,45,825,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,232,1106-22733,Funk,2012,02-Aug-12,NA,980,45,935,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,233,1106-22734,Funk,2012,02-Aug-12,NA,910,45,865,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,234,1106-22735,Funk,2012,02-Aug-12,NA,920,45,875,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,235,1106-22736,Funk,2012,01-Aug-12,NA,910,45,865,Y,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,236,1106-22737,Funk,2012,02-Aug-12,NA,950,45,905,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,237,1106-22738,Funk,2012,02-Aug-12,NA,1020,45,975,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,238,1106-22739,Funk,2012,02-Aug-12,NA,940,45,895,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,239,1106-22740,Funk,2012,02-Aug-12,NA,960,45,915,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,240,1106-22741,Funk,2012,02-Aug-12,NA,1080,45,1035,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,241,1106-22742,Funk,2012,02-Aug-12,NA,890,21,869,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,242,1106-22743,Funk,2012,01-Aug-12,NA,870,45,825,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,243,1106-22744,Funk,2012,02-Aug-12,NA,940,45,895,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,244,1106-22745,Funk,2012,02-Aug-12,NA,930,45,885,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,245,1106-22746,Funk,2012,02-Aug-12,NA,920,45,875,N,NA,NA,NA,NA,flegged,NA,BLED
COMU,adult,246,1106-22747,Funk,2012,02-Aug-12,NA,920,45,875,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,247,1106-22748,Funk,2012,02-Aug-12,NA,1010,45,965,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,248,1106-22749,Funk,2012,02-Aug-12,NA,950,45,905,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,249,1106-22750,Funk,2012,01-Aug-12,NA,830,45,785,N,NA,NA,NA,NA,flegged,NA,NA
COMU,fledgling,4,1106-22502,Funk,2012,27-Jul-12,69,253,45,208,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,5,1106-22503,Funk,2012,27-Jul-12,69,260,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,6,1106-22504,Funk,2012,27-Jul-12,74,240,45,195,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,8,1106-22506,Funk,2012,27-Jul-12,54,245,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,9,1106-22507,Funk,2012,27-Jul-12,71,250,45,205,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,11,1106-22510,Funk,2012,27-Jul-12,71,250,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,12,1106-22511,Funk,2012,27-Jul-12,63,230,20,210,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,13,1106-22512,Funk,2012,27-Jul-12,68,270,45,225,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,14,1106-22513,Funk,2012,27-Jul-12,64,230,9,221,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,15,1106-22514,Funk,2012,27-Jul-12,52,200,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,16,1106-22515,Funk,2012,27-Jul-12,69,250,45,205,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,17,1106-22516,Funk,2012,27-Jul-12,52,235,20,215,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,18,1106-22517,Funk,2012,27-Jul-12,82,295,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,23,1106-22522,Funk,2012,27-Jul-12,69,230,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,24,1106-22523,Funk,2012,27-Jul-12,69,230,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,27,1106-22526,Funk,2012,27-Jul-12,63,250,45,205,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,28,1106-22527,Funk,2012,27-Jul-12,74,265,20,245,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,29,1106-22528,Funk,2012,27-Jul-12,74,240,45,195,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,32,1106-22531,Funk,2012,27-Jul-12,72,280,20,260,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,33,1106-22532,Funk,2012,27-Jul-12,65,270,45,225,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,34,1106-22533,Funk,2012,27-Jul-12,63,210,20,190,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,35,1106-22534,Funk,2012,27-Jul-12,70,200,9,191,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,38,1106-22537,Funk,2012,27-Jul-12,64,260,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,41,1106-22540,Funk,2012,27-Jul-12,72,270,9,261,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,44,1106-22543,Funk,2012,27-Jul-12,70,245,9,236,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,45,1106-22544,Funk,2012,27-Jul-12,69,240,45,195,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,46,1106-22545,Funk,2012,27-Jul-12,75,270,9,261,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,47,1106-22546,Funk,2012,27-Jul-12,67,250,45,205,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,48,1106-22547,Funk,2012,27-Jul-12,63,215,20,195,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,49,1106-22548,Funk,2012,27-Jul-12,69,260,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,50,1106-22549,Funk,2012,27-Jul-12,51,260,45,215,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,51,1106-22550,Funk,2012,27-Jul-12,68,260,45,215,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,52,1106-22551,Funk,2012,28-Jul-12,65,290,45,245,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,53,1106-22552,Funk,2012,28-Jul-12,70,200,9,191,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,54,1106-22553,Funk,2012,28-Jul-12,72,210,9,201,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,55,1106-22554,Funk,2012,28-Jul-12,73,225,9,216,NA,NA,NA,NA,NA,dip net,NA,NA
COMU,fledgling,56,1106-22555,Funk,2012,28-Jul-12,70,308,45,263,NA,NA,NA,NA,NA,dip net,NA,NA
COMU,fledgling,57,1106-22556,Funk,2012,28-Jul-12,55,225,?,?,NA,NA,NA,NA,NA,dip net,NA,NA
COMU,fledgling,59,1106-22558,Funk,2012,28-Jul-12,73,190,9,181,NA,NA,NA,NA,NA,dip net,wet,died later
COMU,fledgling,61,1106-22560,Funk,2012,28-Jul-12,69,235,9,226,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,62,1106-22561,Funk,2012,28-Jul-12,62,190,9,181,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,63,1106-22562,Funk,2012,28-Jul-12,NA,300,45,255,NA,NA,NA,NA,NA,dip net,NA,NA
COMU,fledgling,65,1106-22564,Funk,2012,28-Jul-12,74,350,45,305,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,67,1106-22567,Funk,2012,28-Jul-12,71,240,9,231,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,68,1106-22568,Funk,2012,28-Jul-12,59,300,45,255,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,69,1106-22569,Funk,2012,28-Jul-12,68,200,9,191,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,70,1106-22570,Funk,2012,28-Jul-12,79,325,45,280,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,73,1106-22573,Funk,2012,28-Jul-12,69,300,45,255,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,74,1106-22574,Funk,2012,28-Jul-12,71,280,9,271,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,75,1106-22575,Funk,2012,28-Jul-12,65,290,45,245,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,77,1106-22577,Funk,2012,28-Jul-12,72,230,9,221,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,79,1106-22579,Funk,2012,28-Jul-12,71,250,9,241,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,80,1106-22580,Funk,2012,28-Jul-12,81,255,9,246,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,85,1106-22585,Funk,2012,28-Jul-12,60,250,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,86,1106-22586,Funk,2012,28-Jul-12,60,270,?,?,NA,NA,NA,NA,NA,dip net,NA,NA
COMU,fledgling,87,1106-22587,Funk,2012,28-Jul-12,63,220,9,211,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,90,1106-22590,Funk,2012,28-Jul-12,63,250,?,?,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,92,1106-22592,Funk,2012,28-Jul-12,69,310,45,265,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,93,1106-22593,Funk,2012,28-Jul-12,70,185,9,176,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,94,1106-22594,Funk,2012,28-Jul-12,70,270,9,261,NA,NA,NA,NA,NA,dip net,dry,NA
COMU,fledgling,96,1106-22596,Funk,2012,28-Jul-12,78,305,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
COMU,fledgling,97,1106-22597,Funk,2012,28-Jul-12,77,300,?,?,NA,NA,NA,NA,NA,dip net,wet,NA
