species,stage,rec,band_number,colony,year,date,winglength,bird_bag_weight,bag_weight,bird_weight,bridled,tarsus_length,culmen_length,logger,avian_flu,capture,WetDry,comments
COMU,fledgling,50,1186-06805,Funk,2011,3-Aug-11,68,,,189,,,,,,dip net,dry,
COMU,fledgling,51,1186-06806,Funk,2011,3-Aug-11,78,,,225,,,,,,dip net,wet,
COMU,fledgling,52,1186-06807,Funk,2011,3-Aug-11,77,,,195,,,,,,dip net,wet,
COMU,fledgling,53,1186-06808,Funk,2011,3-Aug-11,55,,,185,,,,,,dip net,wet,
COMU,fledgling,86,1186-06841,Funk,2011,4-Aug-11,71,,,150,,,,,,dip net,wet,
COMU,fledgling,87,1186-06842,Funk,2011,4-Aug-11,63,,,140,,,,,,dip net,wet,
COMU,fledgling,88,1186-06843,Funk,2011,4-Aug-11,73,,,200,,,,,,dip net,wet,
COMU,fledgling,89,1186-06844,Funk,2011,4-Aug-11,59,,,145,,,,,,dip net,wet,
COMU,fledgling,90,1186-06845,Funk,2011,4-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,92,1186-06847,Funk,2011,4-Aug-11,,,,148,,,,,,dip net,dry,
COMU,fledgling,93,1186-06848,Funk,2011,4-Aug-11,54,,,210,,,,,,dip net,dry,
COMU,fledgling,94,1186-06849,Funk,2011,4-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,141,1186-06896,Funk,2011,6-Aug-11,72,,,180,,,,,,dip net,,
COMU,fledgling,156,1186-06911,Funk,2011,7-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,157,1186-06912,Funk,2011,7-Aug-11,59,,,195,,,,,,dip net,,
COMU,fledgling,158,1186-06913,Funk,2011,7-Aug-11,68,,,215,,,,,,dip net,,
COMU,fledgling,159,1186-06914,Funk,2011,7-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,160,1186-06915,Funk,2011,7-Aug-11,70,,,255,,,,,,dip net,wet,
COMU,fledgling,161,1186-06916,Funk,2011,7-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,162,1186-06917,Funk,2011,7-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,163,1186-06918,Funk,2011,8-Aug-11,66,,,195,,,,,,dip net,,
COMU,fledgling,448,1106-22544,Funk,2012,27-Jul-12,69,240,45,195,,,,,, dip net,wet,
COMU,fledgling,449,1106-22547,Funk,2012,27-Jul-12,63,215,20,195,,,,,, dip net,wet,
COMU,fledgling,450,1106-22515,Funk,2012,27-Jul-12,69,250,45,205,,,,,, dip net,wet,
COMU,fledgling,451,1106-22511,Funk,2012,27-Jul-12,63,230,20,210,,,,,, dip net,wet,
COMU,fledgling,452,1106-22533,Funk,2012,27-Jul-12,63,210,20,190,,,,,, dip net,wet,
COMU,fledgling,453,1106-22528,Funk,2012,27-Jul-12,74,240,45,195,,,,,, dip net,wet,
COMU,fledgling,454,1106-22516,Funk,2012,27-Jul-12,52,235,20,215,,,,,, dip net,dry,
COMU,fledgling,455,1106-22527,Funk,2012,27-Jul-12,74,265,20,245,,,,,, dip net,dry,
COMU,fledgling,456,1106-22532,Funk,2012,27-Jul-12,65,270,45,225,,,,,, dip net,wet,
COMU,fledgling,457,1106-22531,Funk,2012,27-Jul-12,72,280,20,260,,,,,, dip net,wet,
COMU,fledgling,458,1106-22546,Funk,2012,27-Jul-12,67,250,45,205,,,,,, dip net,wet,
COMU,fledgling,459,1106-22510,Funk,2012,27-Jul-12,71,250,,,,,,,, dip net,wet,
COMU,fledgling,460,1106-22514,Funk,2012,27-Jul-12,52,200,,,,,,,, dip net,wet,
COMU,fledgling,461,1106-22523,Funk,2012,27-Jul-12,69,230,,,,,,,, dip net,wet,
COMU,fledgling,462,1106-22522,Funk,2012,27-Jul-12,69,230,,,,,,,, dip net,wet,
COMU,fledgling,463,1106-22548,Funk,2012,27-Jul-12,69,260,,,,,,,, dip net,wet,
COMU,fledgling,464,1106-22502,Funk,2012,27-Jul-12,69,253,45,208,,,,,, dip net,wet,
COMU,fledgling,465,1106-22503,Funk,2012,27-Jul-12,69,260,,,,,,,, dip net,wet,
COMU,fledgling,466,1106-22550,Funk,2012,27-Jul-12,68,260,45,215,,,,,, dip net,wet,
COMU,fledgling,467,1106-22506,Funk,2012,27-Jul-12,54,245,,,,,,,, dip net,wet,
COMU,fledgling,468,1106-22517,Funk,2012,27-Jul-12,82,295,,,,,,,, dip net,wet,
COMU,fledgling,469,1106-22537,Funk,2012,27-Jul-12,64,260,,,,,,,, dip net,wet,
COMU,fledgling,470,1106-22507,Funk,2012,27-Jul-12,71,250,45,205,,,,,, dip net,wet,
COMU,fledgling,471,1106-22504,Funk,2012,27-Jul-12,74,240,45,195,,,,,, dip net,wet,
COMU,fledgling,472,1106-22549,Funk,2012,27-Jul-12,51,260,45,215,,,,,, dip net,wet,
COMU,fledgling,473,1106-22526,Funk,2012,27-Jul-12,63,250,45,205,,,,,, dip net,wet,
COMU,fledgling,474,1106-22513,Funk,2012,27-Jul-12,64,230,9,221,,,,,, dip net,wet,
COMU,fledgling,475,1106-22534,Funk,2012,27-Jul-12,70,200,9,191,,,,,, dip net,wet,
COMU,fledgling,476,1106-22512,Funk,2012,27-Jul-12,68,270,45,225,,,,,, dip net,wet,
COMU,fledgling,477,1106-22540,Funk,2012,27-Jul-12,72,270,9,261,,,,,, dip net,wet,
COMU,fledgling,478,1106-22545,Funk,2012,27-Jul-12,75,270,9,261,,,,,, dip net,wet,
COMU,fledgling,479,1106-22543,Funk,2012,27-Jul-12,70,245,9,236,,,,,, dip net,wet,
COMU,fledgling,480,1106-22569,Funk,2012,28-Jul-12,68,200,9,191,,,,,, dip net,wet,
COMU,fledgling,481,1106-22553,Funk,2012,28-Jul-12,72,210,9,201,,,,,, dip net,wet,
COMU,fledgling,482,1106-22570,Funk,2012,28-Jul-12,79,325,45,280,,,,,, dip net,wet,
COMU,fledgling,483,1106-22574,Funk,2012,28-Jul-12,71,280,9,271,,,,,, dip net,dry,
COMU,fledgling,484,1106-22573,Funk,2012,28-Jul-12,69,300,45,255,,,,,, dip net,wet,
COMU,fledgling,485,1106-22590,Funk,2012,28-Jul-12,63,250,,,,,,,, dip net,dry,
COMU,fledgling,486,1106-22596,Funk,2012,28-Jul-12,78,305,,,,,,,, dip net,wet,
COMU,fledgling,487,1106-22585,Funk,2012,28-Jul-12,60,250,,,,,,,, dip net,wet,
COMU,fledgling,488,1106-22586,Funk,2012,28-Jul-12,60,270,,,,,,,, dip net,,
COMU,fledgling,489,1106-22580,Funk,2012,28-Jul-12,81,255,9,246,,,,,, dip net,wet,
COMU,fledgling,490,1106-22597,Funk,2012,28-Jul-12,77,300,,,,,,,, dip net,wet,
COMU,fledgling,491,1106-22556,Funk,2012,28-Jul-12,55,225,,,,,,,, dip net,,
COMU,fledgling,492,1106-22562,Funk,2012,28-Jul-12,,300,45,255,,,,,, dip net,,
COMU,fledgling,493,1106-22593,Funk,2012,28-Jul-12,70,185,9,176,,,,,, dip net,dry,
COMU,fledgling,494,1106-22594,Funk,2012,28-Jul-12,70,270,9,261,,,,,, dip net,dry,
COMU,fledgling,495,1106-22560,Funk,2012,28-Jul-12,69,235,9,226,,,,,, dip net,wet,
COMU,fledgling,496,1106-22564,Funk,2012,28-Jul-12,74,350,45,305,,,,,, dip net,dry,
COMU,fledgling,497,1106-22561,Funk,2012,28-Jul-12,62,190,9,181,,,,,, dip net,wet,
COMU,fledgling,498,1106-22552,Funk,2012,28-Jul-12,70,200,9,191,,,,,, dip net,dry,
COMU,fledgling,499,1106-22579,Funk,2012,28-Jul-12,71,250,9,241,,,,,, dip net,wet,
COMU,fledgling,500,1106-22551,Funk,2012,28-Jul-12,65,290,45,245,,,,,, dip net,dry,
COMU,fledgling,501,1106-22577,Funk,2012,28-Jul-12,72,230,9,221,,,,,, dip net,wet,
COMU,fledgling,502,1106-22555,Funk,2012,28-Jul-12,70,308,45,263,,,,,, dip net,,
COMU,fledgling,503,1106-22558,Funk,2012,28-Jul-12,73,190,9,181,,,,,, dip net,wet,died later
COMU,fledgling,504,1106-22575,Funk,2012,28-Jul-12,65,290,45,245,,,,,, dip net,dry,
COMU,fledgling,505,1106-22567,Funk,2012,28-Jul-12,71,240,9,231,,,,,, dip net,dry,
COMU,fledgling,506,1106-22554,Funk,2012,28-Jul-12,73,225,9,216,,,,,, dip net,,
COMU,fledgling,507,1106-22568,Funk,2012,28-Jul-12,59,300,45,255,,,,,, dip net,dry,
COMU,fledgling,508,1106-22587,Funk,2012,28-Jul-12,63,220,9,211,,,,,, dip net,dry,
COMU,fledgling,509,1106-22592,Funk,2012,28-Jul-12,69,310,45,265,,,,,, dip net,wet,
COMU,fledgling,510,1106-22604,Funk,2012,29-Jul-12,71,195,9,186,,,,,, dip net,,no dad
COMU,fledgling,511,1106-22630,Funk,2012,29-Jul-12,61,205,45,160,,,,,, dip net,,
COMU,fledgling,512,1106-22640,Funk,2012,29-Jul-12,55,215,9,206,,,,,, dip net,,
COMU,fledgling,513,1106-22634,Funk,2012,29-Jul-12,74,230,45,185,,,,,, dip net,,
COMU,fledgling,514,1106-22601,Funk,2012,29-Jul-12,84,255,9,246,,,,,, dip net,,
COMU,fledgling,515,1106-22605,Funk,2012,29-Jul-12,66,215,9,206,,,,,, dip net,,
COMU,fledgling,516,1106-22648,Funk,2012,29-Jul-12,62,245,45,200,,,,,, dip net,,
COMU,fledgling,517,1106-23001,Funk,2013,30-Jul-13,72,163,12,151,,,,,,dip net,DRY,
COMU,fledgling,518,1106-23008,Funk,2013,30-Jul-13,65,212,12,200,,,,,,dip net,DRY,
COMU,fledgling,519,1106-23015,Funk,2013,30-Jul-13,64,163,12,151,,,,,,dip net,WET,
COMU,fledgling,520,1106-23016,Funk,2013,30-Jul-13,62,208,12,196,,,,,,dip net,DRY,
COMU,fledgling,521,1106-23019,Funk,2013,30-Jul-13,64,173,15,158,,,,,,dip net,DRY,
COMU,fledgling,522,1106-23021,Funk,2013,30-Jul-13,56,175,15,160,,,,,,dip net,WET,
COMU,fledgling,523,1106-23022,Funk,2013,30-Jul-13,73,162,15,147,,,,,,dip net,WET,
COMU,fledgling,524,1106-23024,Funk,2013,30-Jul-13,64,154,12,142,,,,,,dip net,WET,
COMU,fledgling,525,1106-23025,Funk,2013,30-Jul-13,71,200,15,185,,,,,,dip net,DRY,
COMU,fledgling,526,1106-23026,Funk,2013,30-Jul-13,59,161,12,149,,,,,,dip net,WET,
COMU,fledgling,527,1106-23028,Funk,2013,30-Jul-13,69,191,12,179,,,,,,dip net,DRY,
COMU,fledgling,528,1106-23029,Funk,2013,30-Jul-13,79,194,15,179,,,,,,dip net,WET,
COMU,fledgling,529,1106-23032,Funk,2013,30-Jul-13,60,139,12,127,,,,,,dip net,DRY,
COMU,fledgling,530,1106-23033,Funk,2013,30-Jul-13,73,225,15,210,,,,,,dip net,WET,
COMU,fledgling,531,1106-23034,Funk,2013,30-Jul-13,61,196,15,181,,,,,,dip net,WET,
COMU,fledgling,532,1106-23039,Funk,2013,30-Jul-13,58,170,12,158,,,,,,dip net,DRY,
COMU,fledgling,533,1106-23042,Funk,2013,30-Jul-13,76,181,12,169,,,,,,dip net,DRY,found dead on 1 Aug
COMU,fledgling,535,1106-23045,Funk,2013,30-Jul-13,58,170,12,158,,,,,,dip net,WET,
COMU,fledgling,536,1106-23046,Funk,2013,30-Jul-13,63,144,12,132,,,,,,dip net,DRY,
COMU,fledgling,537,1106-23047,Funk,2013,30-Jul-13,66,179,12,167,,,,,,dip net,DRY,
COMU,fledgling,538,1106-23048,Funk,2013,30-Jul-13,62,172,12,160,,,,,,dip net,WET,
COMU,fledgling,540,1106-23052,Funk,2013,31-Jul-13,82,240,21,219,,,,,,dip net,WET,
COMU,fledgling,541,1106-23055,Funk,2013,31-Jul-13,72,173,21,152,,,,,,dip net,WET,
COMU,fledgling,544,1106-23060,Funk,2013,31-Jul-13,87,202,21,181,,,,,,dip net,WET,
COMU,fledgling,545,1106-23062,Funk,2013,31-Jul-13,74,172,21,151,,,,,,dip net,DRY,
COMU,fledgling,546,1106-23065,Funk,2013,31-Jul-13,74,209,21,188,,,,,,dip net,WET,
COMU,fledgling,547,1106-23067,Funk,2013,31-Jul-13,62,220,21,199,,,,,,dip net,DRY,
COMU,fledgling,548,1106-23068,Funk,2013,31-Jul-13,70,189,21,168,,,,,,dip net,DRY,
COMU,fledgling,549,1106-23069,Funk,2013,31-Jul-13,74,180,21,159,,,,,,dip net,WET,
COMU,fledgling,550,1106-23070,Funk,2013,31-Jul-13,64,153,21,132,,,,,,dip net,WET,
COMU,fledgling,551,1106-23073,Funk,2013,31-Jul-13,62,170,21,149,,,,,,dip net,WET,
COMU,fledgling,554,1106-23077,Funk,2013,31-Jul-13,68,214,21,193,,,,,,dip net,WET,
COMU,fledgling,555,1106-23078,Funk,2013,31-Jul-13,60,184,21,163,,,,,,dip net,damp,
COMU,fledgling,556,1106-23081,Funk,2013,31-Jul-13,65,199,21,178,,,,,,dip net,DRY,
COMU,fledgling,534,1106-23042,Funk,2013,1-Aug-13,60,160,12,148,,,,,,dip net,damp,found dead on 4 Aug 2013
COMU,fledgling,539,1106-23051,Funk,2013,1-Aug-13,66,166,12,154,,,,,,dip net,DRY,
COMU,fledgling,542,1106-23056,Funk,2013,1-Aug-13,60,166,12,154,,,,,,dip net,WET,
COMU,fledgling,543,1106-23057,Funk,2013,1-Aug-13,61,172,15,157,,,,,,dip net,DRY,
COMU,fledgling,552,1106-23075,Funk,2013,1-Aug-13,57,182,14,168,,,,,,dip net,DRY,
COMU,fledgling,553,1106-23076,Funk,2013,1-Aug-13,62,180,15,165,,,,,,dip net,WET,
COMU,fledgling,557,1106-23083,Funk,2013,1-Aug-13,67,176,15,161,,,,,,dip net,WET,
COMU,fledgling,558,1106-23085,Funk,2013,1-Aug-13,67,138,12,126,,,,,,dip net,damp,
COMU,fledgling,559,1106-23086,Funk,2013,1-Aug-13,58,170,15,155,,,,,,dip net,damp,
COMU,fledgling,560,1106-23093,Funk,2013,1-Aug-13,61,180,14,166,,,,,,dip net,DRY,
COMU,fledgling,561,1106-23095,Funk,2013,1-Aug-13,54,178,15,163,,,,,,dip net,damp,
COMU,fledgling,562,1106-23099,Funk,2013,1-Aug-13,67,198,12,186,,,,,,dip net,WET,
COMU,fledgling,563,996-91151,Funk,2013,1-Aug-13,51,192,14,178,,,,,,dip net,WET,
COMU,fledgling,564,996-91152,Funk,2013,1-Aug-13,62,162,14,148,,,,,,dip net,WET,
COMU,fledgling,565,996-91153,Funk,2013,1-Aug-13,58,220,14,206,,,,,,dip net,WET,
COMU,fledgling,566,996-91154,Funk,2013,1-Aug-13,68,196,14,182,,,,,,dip net,WET,
COMU,fledgling,567,996-91155,Funk,2013,1-Aug-13,56,182,14,168,,,,,,dip net,damp,
COMU,fledgling,568,996-91156,Funk,2013,1-Aug-13,71,180,14,166,,,,,,dip net,WET,
COMU,fledgling,569,1106-21301,Funk,2014,1-Aug-14,75,268,12,251,,,,,,dip net,Wet,
COMU,fledgling,570,1106-21302,Funk,2014,1-Aug-14,71,292,13,279,,,,,,dip net,Damp,
COMU,fledgling,571,1106-21303,Funk,2014,1-Aug-14,68,222,14,208,,,,,,dip net,Damp,Found Aug 2 at fledge site
COMU,fledgling,572,1106-21304,Funk,2014,1-Aug-14,70,201,14,187,,,,,,dip net,Wet,
COMU,fledgling,573,1106-21305,Funk,2014,1-Aug-14,60,222,14,208,,,,,,dip net,Dry,
COMU,fledgling,574,1106-21306,Funk,2014,1-Aug-14,60,230,14,216,,,,,,dip net,Damp,
COMU,fledgling,575,1106-21307,Funk,2014,1-Aug-14,73,259,11,248,,,,,,dip net,Damp,
COMU,fledgling,576,1106-21308,Funk,2014,1-Aug-14,53,180,11,169,,,,,,dip net,Damp,
COMU,fledgling,577,1106-21309,Funk,2014,1-Aug-14,69,245,14,231,,,,,,dip net,Damp,
COMU,fledgling,578,1106-21310,Funk,2014,1-Aug-14,71,251,14,237,,,,,,dip net,Wet,
COMU,fledgling,579,1106-21311,Funk,2014,1-Aug-14,72,252,15,237,,,,,,dip net,,
COMU,fledgling,580,1106-21312,Funk,2014,1-Aug-14,64,240,23,217,,,,,,dip net,Wet,
COMU,fledgling,581,1106-21313,Funk,2014,1-Aug-14,70,253,23,230,,,,,,dip net,Wet,
COMU,fledgling,582,1106-21314,Funk,2014,1-Aug-14,72,262,23,239,,,,,,dip net,Wet,
COMU,fledgling,583,1106-21315,Funk,2014,1-Aug-14,76,259,15,244,,,,,,dip net,Damp,
COMU,fledgling,584,1106-21316,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,585,1106-21317,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,586,1106-21318,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,587,1106-21319,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,588,1106-21320,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,589,1106-21321,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,590,1106-21322,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,591,1106-21323,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,592,1106-21324,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,593,1106-21325,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,594,1106-21326,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,595,1106-21327,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,596,1106-21328,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,597,1106-21329,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,598,1106-21330,Funk,2014,2-Aug-14,50,210,10,200,,,,,,dip net,Dry,
COMU,fledgling,599,1106-21331,Funk,2014,2-Aug-14,71,245,10,235,,,,,,dip net,Damp,
COMU,fledgling,600,1106-21332,Funk,2014,2-Aug-14,69,280,10,270,,,,,,dip net,Wet,
COMU,fledgling,601,1106-21333,Funk,2014,2-Aug-14,52,180,4,176,,,,,,dip net,Dry,
COMU,fledgling,602,1106-21334,Funk,2014,2-Aug-14,62,284,10,274,,,,,,dip net,Dry,
COMU,fledgling,603,1106-21335,Funk,2014,2-Aug-14,51,268,10,258,,,,,,dip net,,
COMU,fledgling,604,1106-21336,Funk,2014,2-Aug-14,54,189,10,179,,,,,,dip net,Wet,
COMU,fledgling,605,1106-21337,Funk,2014,2-Aug-14,54,240,,,,,,,,dip net,Dry,
COMU,fledgling,606,1106-21338,Funk,2014,2-Aug-14,78,198,30,168,,,,,,dip net,Damp,
COMU,fledgling,607,1106-21339,Funk,2014,2-Aug-14,70,250,30,220,,,,,,dip net,Dry,
COMU,fledgling,608,1106-21340,Funk,2014,2-Aug-14,64,240,12,228,,,,,,dip net,Damp,
COMU,fledgling,609,1106-21341,Funk,2014,2-Aug-14,,133,5,128,,,,,,dip net,,
COMU,fledgling,610,1106-21342,Funk,2014,2-Aug-14,31,204,12,192,,,,,,dip net,Wet,
COMU,fledgling,611,1106-21343,Funk,2014,2-Aug-14,68,230,12,218,,,,,,dip net,,
COMU,fledgling,612,1106-21344,Funk,2014,2-Aug-14,75,156,30,126,,,,,,dip net,Damp,
COMU,fledgling,613,1106-21345,Funk,2014,2-Aug-14,61,238,12,226,,,,,,dip net,,
COMU,fledgling,614,1106-21346,Funk,2014,2-Aug-14,80,270,30,240,,,,,,dip net,Dry,
COMU,fledgling,615,1106-21347,Funk,2014,2-Aug-14,69,230,15,215,,,,,,dip net,Dry,
COMU,fledgling,616,1106-21348,Funk,2014,2-Aug-14,51,274,32,242,,,,,,dip net,Dry,
COMU,fledgling,617,1106-21349,Funk,2014,2-Aug-14,71,245,15,230,,,,,,dip net,Dry,
COMU,fledgling,618,1106-21350,Funk,2014,2-Aug-14,61,249,32,217,,,,,,dip net,Wet,
COMU,fledgling,619,1106-21351,Funk,2014,2-Aug-14,70,220,15,205,,,,,,dip net,Damp,
COMU,fledgling,620,1106-21352,Funk,2014,2-Aug-14,70,235,15,220,,,,,,dip net,Dry,
COMU,fledgling,621,1106-21353,Funk,2014,2-Aug-14,49,254,12,242,,,,,,dip net,Wet,
COMU,fledgling,622,1106-21354,Funk,2014,2-Aug-14,73,230,15,215,,,,,,dip net,Wet,
COMU,fledgling,623,1106-21355,Funk,2014,2-Aug-14,68,235,15,220,,,,,,dip net,Wet,
COMU,fledgling,624,1106-21356,Funk,2014,2-Aug-14,70,225,15,210,,,,,,dip net,,
COMU,fledgling,625,1106-21357,Funk,2014,2-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,626,1106-21358,Funk,2014,2-Aug-14,50,220,15,205,,,,,,dip net,Wet,
COMU,fledgling,627,1106-21359,Funk,2014,2-Aug-14,78,190,15,175,,,,,,dip net,Dry,
COMU,fledgling,628,1106-21360,Funk,2014,2-Aug-14,69,205,15,190,,,,,,dip net,Dry,
COMU,fledgling,629,1106-21361,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,630,1106-21362,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,631,1106-21363,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,632,1106-21364,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,633,1106-21365,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,634,1106-21366,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,635,1106-21367,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,636,1106-21368,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,637,1106-21369,Funk,2014,3-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,638,1106-21370,Funk,2014,3-Aug-14,73,208,15,193,,,,,,dip net,Wet,
COMU,fledgling,639,1106-21371,Funk,2014,3-Aug-14,65,210,15,195,,,,,,dip net,Wet,
COMU,fledgling,640,1106-21372,Funk,2014,3-Aug-14,65,220,15,205,,,,,,dip net,Wet,
COMU,fledgling,641,1106-21373,Funk,2014,3-Aug-14,76,240,15,225,,,,,,dip net,Dry,
COMU,fledgling,642,1106-21374,Funk,2014,3-Aug-14,72,245,15,230,,,,,,dip net,Dry,
COMU,fledgling,643,1106-21375,Funk,2014,3-Aug-14,75,250,10,240,,,,,,dip net,Wet,
COMU,fledgling,644,1106-21376,Funk,2014,3-Aug-14,65,220,15,205,,,,,,dip net,Wet,
COMU,fledgling,645,1106-21377,Funk,2014,3-Aug-14,60,240,30,210,,,,,,dip net,Wet,
COMU,fledgling,646,1106-21378,Funk,2014,3-Aug-14,65,208,12,196,,,,,,dip net,Dry,
COMU,fledgling,647,1106-21379,Funk,2014,3-Aug-14,78,285,30,255,,,,,,dip net,,
COMU,fledgling,648,1106-21380,Funk,2014,3-Aug-14,73,235,12,223,,,,,,dip net,,
COMU,fledgling,649,1106-21381,Funk,2014,3-Aug-14,80,241,15,226,,,,,,dip net,Dry,Band fell off - Found
COMU,fledgling,650,1106-21382,Funk,2014,3-Aug-14,53,230,15,215,,,,,,dip net,Wet,
COMU,fledgling,651,1106-21383,Funk,2014,3-Aug-14,41,240,15,225,,,,,,dip net,,
COMU,fledgling,652,1106-21384,Funk,2014,3-Aug-14,69,270,32,238,,,,,,dip net,,
COMU,fledgling,653,1106-21385,Funk,2014,3-Aug-14,56,250,32,218,,,,,,dip net,Wet,
COMU,fledgling,654,1106-21386,Funk,2014,3-Aug-14,65,220,15,205,,,,,,dip net,Dry,
COMU,fledgling,655,1106-21387,Funk,2014,3-Aug-14,74,265,15,250,,,,,,dip net,Wet,
COMU,fledgling,656,1106-21388,Funk,2014,3-Aug-14,73,290,32,258,,,,,,dip net,Wet,
COMU,fledgling,657,1106-21389,Funk,2014,3-Aug-14,47,200,15,185,,,,,,dip net,Dry,
COMU,fledgling,658,1106-21390,Funk,2014,3-Aug-14,65,185,15,170,,,,,,dip net,Dry,
COMU,fledgling,659,1106-21391,Funk,2014,3-Aug-14,71,200,12,188,,,,,,dip net,Wet,
COMU,fledgling,660,1106-21392,Funk,2014,4-Aug-14,71,220,10,210,,,,,,dip net,Dry,
COMU,fledgling,661,1106-21393,Funk,2014,4-Aug-14,80,220,10,210,,,,,,dip net,Damp,
COMU,fledgling,662,1106-21394,Funk,2014,4-Aug-14,75,245,15,230,,,,,,dip net,Wet,
COMU,fledgling,663,1106-21395,Funk,2014,7-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,664,1106-21396,Funk,2014,7-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,665,1106-21397,Funk,2014,7-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,666,1106-21398,Funk,2014,7-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,667,1106-21399,Funk,2014,7-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,668,1106-21400,Funk,2014,7-Aug-14,,,,,,,,,,dip net,,
COMU,fledgling,669,1166-02601,Funk,2016,9-Aug-16,58,150,5,145,,,,,,dip net,Dry,
COMU,fledgling,670,1166-02602,Funk,2016,9-Aug-16,61,175,5,170,,,,,,dip net,Dry,
COMU,fledgling,671,1166-02603,Funk,2016,9-Aug-16,64,190,5,185,,,,,,dip net,Dry,
COMU,fledgling,672,1166-02604,Funk,2016,9-Aug-16,40,152,5,147,,,,,,dip net,Dry,
COMU,fledgling,673,1166-02605,Funk,2016,9-Aug-16,68,165,5,160,,,,,,dip net,Dry,
COMU,fledgling,674,1166-02606,Funk,2016,9-Aug-16,70,180,5,175,,,,,,dip net,Dry,
COMU,fledgling,675,1166-02607,Funk,2016,9-Aug-16,68,168,5,163,,,,,,dip net,Dry,
COMU,fledgling,676,1166-02608,Funk,2016,9-Aug-16,50,152,5,147,,,,,,dip net,Dry,
COMU,fledgling,677,1166-02609,Funk,2016,9-Aug-16,66,170,5,165,,,,,,dip net,Dry,
COMU,fledgling,678,1166-02610,Funk,2016,9-Aug-16,67,192,5,187,,,,,,dip net,Wet,
COMU,fledgling,679,1166-02661,Funk,2016,10-Aug-16,56,148,5,143,,,,,,dip net,Wet,
COMU,fledgling,680,1166-02653,Funk,2016,10-Aug-16,54,145,28,117,,,,,,dip net,Dry,
COMU,fledgling,681,1166-02637,Funk,2016,10-Aug-16,62,129,5,124,,,,,,dip net,Dry,
COMU,fledgling,682,1166-02657,Funk,2016,10-Aug-16,52,120,5,115,,,,,,dip net,Dry,
COMU,fledgling,683,1166-02655,Funk,2016,10-Aug-16,52,144,28,116,,,,,,dip net,Dry,
COMU,fledgling,684,1166-02665,Funk,2016,10-Aug-16,54,139,5,134,,,,,,dip net,Muddy/Wet,
COMU,fledgling,685,1166-02669,Funk,2016,10-Aug-16,60,170,28,142,,,,,,dip net,Dry,
COMU,fledgling,686,1166-02652,Funk,2016,10-Aug-16,56,152,5,147,,,,,,dip net,Dry,
COMU,fledgling,687,1166-02645,Funk,2016,10-Aug-16,58,159,28,131,,,,,,dip net,Dry,
COMU,fledgling,688,1166-02694,Funk,2016,10-Aug-16,60,158,5,153,,,,,,dip net,Wet,
COMU,fledgling,689,1166-02687/1166-02681,Funk,2016,10-Aug-16,69,170,28,142,,,,,,dip net,Dry,both were written down as same band number
COMU,fledgling,690,1166-02687/1166-02681,Funk,2016,10-Aug-16,50,145,28,117,,,,,,dip net,Dry,see above
COMU,fledgling,691,1166-02659,Funk,2016,10-Aug-16,56,158,28,130,,,,,,dip net,Wet,
