species,stage,rec,band_number,colony,year,date,winglength,bird_bag_weight,bag_weight,bird_weight,bridled,tarsus_length,culmen_length,logger,avian_flu,capture,WetDry,comments
COMU,fledgling,38,1106-35038,Funk,2010,4-Aug-10,58,,,164,,,,,,dip net,dry,
COMU,fledgling,39,1106-35039,Funk,2010,4-Aug-10,61,,,138,,,,,,dip net,wet,
COMU,fledgling,40,1106-35040,Funk,2010,4-Aug-10,59,,,128,,,,,,dip net,wet,
COMU,fledgling,41,1106-35041,Funk,2010,4-Aug-10,51,,,136,,,,,,dip net,wet,
COMU,fledgling,42,1106-35042,Funk,2010,4-Aug-10,56,,,165,,,,,,dip net,wet,
COMU,fledgling,43,1106-35043,Funk,2010,4-Aug-10,52,,,136,,,,,,dip net,wet,
COMU,fledgling,44,1106-35044,Funk,2010,4-Aug-10,45,,,110,,,,,,dip net,wet,
COMU,adult,45,1106-35045,Funk,2010,5-Aug-10,,,,1000,Y,,,,,flegged,,
COMU,adult,46,1106-35046,Funk,2010,5-Aug-10,,,,960,N,,,,,flegged,,capelin
COMU,adult,47,1106-35047,Funk,2010,5-Aug-10,,,,915,N,,,,,flegged,,capelin
COMU,adult,48,1106-35048,Funk,2010,5-Aug-10,,,,935,N,,,,,flegged,,capelin
COMU,adult,49,1106-35049,Funk,2010,5-Aug-10,,,,905,N,,,,,flegged,,capelin
COMU,adult,50,1106-35050,Funk,2010,5-Aug-10,,,,885,N,,,,,flegged,,capelin
COMU,fledgling,51,1106-35051,Funk,2010,8/5/2010,51,,,171,,,,,,dip net,wet,
COMU,fledgling,52,1106-35052,Funk,2010,8/5/2010,66,,,206,,,,,,dip net,wet,
COMU,fledgling,53,1106-35053,Funk,2010,8/5/2010,65,,,164,,,,,,dip net,wet,
COMU,fledgling,54,1106-35054,Funk,2010,8/5/2010,48,,,140,,,,,,dip net,wet,
COMU,fledgling,55,1106-35055,Funk,2010,8/5/2010,49,,,143,,,,,,dip net,wet,
COMU,fledgling,56,1106-35056,Funk,2010,8/5/2010,52,,,141,,,,,,dip net,wet,
COMU,fledgling,57,1106-35057,Funk,2010,8/5/2010,50,,,123,,,,,,dip net,wet,
COMU,fledgling,58,1106-35058,Funk,2010,8/5/2010,58,,,158,,,,,,dip net,wet,
COMU,fledgling,59,1106-35059,Funk,2010,8/5/2010,50,,,113,,,,,,dip net,wet,
COMU,fledgling,60,1106-35060,Funk,2010,8/5/2010,45,,,105,,,,,,dip net,wet,
COMU,fledgling,61,1106-35061,Funk,2010,8/5/2010,54,,,169,,,,,,dip net,wet,
COMU,fledgling,62,1106-35062,Funk,2010,8/5/2010,55,,,186,,,,,,dip net,wet,
COMU,fledgling,63,1106-35063,Funk,2010,8/5/2010,68,,,168,,,,,,dip net,wet,
COMU,fledgling,64,1106-35064,Funk,2010,8/5/2010,70,,,160,,,,,,dip net,wet,
COMU,fledgling,1,1186-06756,Funk,2011,2-Aug-11,59,,,212,,,,,,dip net,wet,
COMU,fledgling,2,1186-06757,Funk,2011,2-Aug-11,72,,,230,,,,,,dip net,wet,
COMU,fledgling,3,1186-06758,Funk,2011,2-Aug-11,71,,,179,,,,,,dip net,wet,
COMU,fledgling,4,1186-06759,Funk,2011,2-Aug-11,56,,,168,,,,,,dip net,wet,
COMU,fledgling,5,1186-06760,Funk,2011,2-Aug-11,66,,,196,,,,,,dip net,dry,
COMU,fledgling,6,1186-06761,Funk,2011,2-Aug-11,70,,,237,,,,,,dip net,wet,
COMU,adult,7,1186-06762,Funk,2011,3-Aug-11,201,,,858,N,,,,,flegged,,
COMU,adult,8,1186-06763,Funk,2011,3-Aug-11,210,,,815,N,,,,,flegged,,
COMU,adult,9,1186-06764,Funk,2011,3-Aug-11,203,,,845,N,,,,,flegged,,
COMU,adult,10,1186-06765,Funk,2011,3-Aug-11,212,,,858,N,,,,,flegged,,capelin
COMU,adult,11,1186-06766,Funk,2011,3-Aug-11,201,,,870,N,,,,,flegged,,
COMU,adult,12,1186-06767,Funk,2011,3-Aug-11,209,,,978,N,,,,,flegged,,capelin
COMU,adult,13,1186-06768,Funk,2011,3-Aug-11,212,,,830,N,,,,,flegged,,capelin
COMU,adult,14,1186-06769,Funk,2011,3-Aug-11,208,,,910,Y,,,,,flegged,,
COMU,adult,15,1186-06770,Funk,2011,3-Aug-11,209,,,1010,Y,,,,,flegged,,
COMU,adult,16,1186-06771,Funk,2011,3-Aug-11,209,,,910,N,,,,,flegged,,
COMU,adult,17,1186-06772,Funk,2011,3-Aug-11,200,,,965,Y,,,,,flegged,,capelin
COMU,adult,18,1186-06773,Funk,2011,3-Aug-11,212,,,1010,N,,,,,flegged,,
COMU,adult,19,1186-06774,Funk,2011,3-Aug-11,216,,,1025,N,,,,,flegged,,
COMU,adult,20,1186-06775,Funk,2011,3-Aug-11,201,,,950,N,,,,,flegged,,
COMU,adult,21,1186-06776,Funk,2011,3-Aug-11,204,,,885,N,,,,,flegged,,sandlance
COMU,adult,22,1186-06777,Funk,2011,3-Aug-11,200,,,885,N,,,,,flegged,,
COMU,adult,23,1186-06778,Funk,2011,3-Aug-11,212,,,990,N,,,,,flegged,,
COMU,adult,24,1186-06779,Funk,2011,3-Aug-11,208,,,945,N,,,,,flegged,,
COMU,adult,25,1186-06780,Funk,2011,3-Aug-11,212,,,895,N,,,,,flegged,,capelin
COMU,adult,26,1186-06781,Funk,2011,3-Aug-11,212,,,931,N,,,,,flegged,,
COMU,adult,27,1186-06782,Funk,2011,3-Aug-11,206,,,935,N,,,,,flegged,,
COMU,adult,28,1186-06783,Funk,2011,3-Aug-11,207,,,800,N,,,,,flegged,,capelin
COMU,adult,29,1186-06784,Funk,2011,3-Aug-11,209,,,903,N,,,,,flegged,,capelin
COMU,adult,30,1186-06785,Funk,2011,3-Aug-11,215,,,988,N,,,,,flegged,,
COMU,adult,31,1186-06786,Funk,2011,3-Aug-11,210,,,955,N,,,,,flegged,,
COMU,adult,32,1186-06787,Funk,2011,3-Aug-11,206,,,890,N,,,,,flegged,,
COMU,adult,33,1186-06788,Funk,2011,3-Aug-11,215,,,900,N,,,,,flegged,,capelin
COMU,adult,34,1186-06789,Funk,2011,3-Aug-11,205,,,890,N,,,,,flegged,,capelin
COMU,adult,35,1186-06790,Funk,2011,3-Aug-11,208,,,990,N,,,,,flegged,,capelin
COMU,adult,36,1186-06791,Funk,2011,3-Aug-11,207,,,970,N,,,,,flegged,,capelin
COMU,adult,37,1186-06792,Funk,2011,3-Aug-11,205,,,870,N,,,,,flegged,,capelin
COMU,adult,38,1186-06793,Funk,2011,3-Aug-11,218,,,1030,N,,,,,flegged,,capelin
COMU,adult,39,1186-06794,Funk,2011,3-Aug-11,215,,,810,N,,,,,flegged,,
COMU,adult,40,1186-06795,Funk,2011,3-Aug-11,210,,,860,N,,,,,flegged,,
COMU,adult,41,1186-06796,Funk,2011,3-Aug-11,212,,,1000,N,,,,,flegged,,capelin
COMU,adult,42,1186-06797,Funk,2011,3-Aug-11,214,,,960,N,,,,,flegged,,
COMU,adult,43,1186-06798,Funk,2011,3-Aug-11,215,,,990,N,,,,,flegged,,capelin
COMU,adult,44,1186-06799,Funk,2011,3-Aug-11,214,,,890,N,,,,,flegged,,
COMU,adult,45,1186-06800,Funk,2011,3-Aug-11,209,,,890,N,,,,,flegged,,capelin
COMU,fledgling,46,1186-06801,Funk,2011,3-Aug-11,71,,,175,,,,,,dip net,wet,
COMU,fledgling,47,1186-06802,Funk,2011,3-Aug-11,63,,,210,,,,,,dip net,wet,
COMU,fledgling,48,1186-06803,Funk,2011,3-Aug-11,64,,,145,,,,,,dip net,wet,
COMU,fledgling,49,1186-06804,Funk,2011,3-Aug-11,69,,,190,,,,,,dip net,wet,
COMU,fledgling,50,1186-06805,Funk,2011,3-Aug-11,68,,,189,,,,,,dip net,dry,
COMU,fledgling,51,1186-06806,Funk,2011,3-Aug-11,78,,,225,,,,,,dip net,wet,
COMU,fledgling,52,1186-06807,Funk,2011,3-Aug-11,77,,,195,,,,,,dip net,wet,
COMU,fledgling,53,1186-06808,Funk,2011,3-Aug-11,55,,,185,,,,,,dip net,wet,
COMU,adult,54,1186-06809,Funk,2011,4-Aug-11,207,,,912,Y,,,,,flegged,,capelin
COMU,adult,55,1186-06810,Funk,2011,4-Aug-11,211,,,968,N,,,,,flegged,,sandlance
COMU,adult,56,1186-06811,Funk,2011,4-Aug-11,213,,,990,Y,,,,,flegged,,capelin
COMU,adult,57,1186-06812,Funk,2011,4-Aug-11,203,,,950,Y,,,,,flegged,,capelin
COMU,adult,58,1186-06813,Funk,2011,4-Aug-11,209,,,970,N,,,,,flegged,,
COMU,adult,59,1186-06814,Funk,2011,4-Aug-11,210,,,980,N,,,,,flegged,,capelin
COMU,adult,60,1186-06815,Funk,2011,4-Aug-11,211,,,900,N,,,,,flegged,,capelin
COMU,adult,61,1186-06816,Funk,2011,4-Aug-11,208,,,1030,Y,,,,,flegged,,
COMU,adult,62,1186-06817,Funk,2011,4-Aug-11,204,,,945,N,,,,,flegged,,capelin
COMU,adult,63,1186-06818,Funk,2011,4-Aug-11,202,,,870,N,,,,,flegged,,sandlance
COMU,adult,64,1186-06819,Funk,2011,4-Aug-11,219,,,960,N,,,,,flegged,,
COMU,adult,65,1186-06820,Funk,2011,4-Aug-11,223,,,1050,N,,,,,flegged,,capelin
COMU,adult,66,1186-06821,Funk,2011,4-Aug-11,204,,,930,N,,,,,flegged,,
COMU,adult,67,1186-06822,Funk,2011,4-Aug-11,206,,,960,N,,,,,flegged,,capelin
COMU,adult,68,1186-06823,Funk,2011,4-Aug-11,209,,,1010,N,,,,,flegged,,capelin
COMU,adult,69,1186-06824,Funk,2011,4-Aug-11,,,,900,N,,,,,flegged,,capelin
COMU,adult,70,1186-06825,Funk,2011,4-Aug-11,213,,,1020,N,,,,,flegged,,capelin
COMU,adult,71,1186-06826,Funk,2011,4-Aug-11,202,,,910,N,,,,,flegged,,capelin
COMU,adult,72,1186-06827,Funk,2011,4-Aug-11,211,,,950,N,,,,,flegged,,capelin
COMU,adult,73,1186-06828,Funk,2011,4-Aug-11,211,,,980,N,,,,,flegged,,capelin
COMU,adult,74,1186-06829,Funk,2011,4-Aug-11,200,,,920,N,,,,,flegged,,capelin
COMU,adult,75,1186-06830,Funk,2011,4-Aug-11,202,,,1030,Y,,,,,flegged,,
COMU,adult,76,1186-06831,Funk,2011,4-Aug-11,210,,,1060,Y,,,,,flegged,,capelin
COMU,adult,77,1186-06832,Funk,2011,4-Aug-11,202,,,900,N,,,,,flegged,,capelin
COMU,adult,78,1186-06833,Funk,2011,4-Aug-11,205,,,920,N,,,,,flegged,,capelin
COMU,adult,79,1186-06834,Funk,2011,4-Aug-11,216,,,940,N,,,,,flegged,,
COMU,adult,80,1186-06835,Funk,2011,4-Aug-11,202,,,1080,N,,,,,flegged,,capelin
COMU,adult,81,1186-06836,Funk,2011,4-Aug-11,212,,,900,N,,,,,flegged,,capelin
COMU,adult,82,1186-06837,Funk,2011,4-Aug-11,215,,,985,Y,,,,,noosed,,
COMU,adult,83,1186-06838,Funk,2011,4-Aug-11,207,,,975,N,,,,,noosed,,
COMU,adult,84,1186-06839,Funk,2011,4-Aug-11,203,,,920,N,,,,,noosed,,
COMU,adult,85,1186-06840,Funk,2011,4-Aug-11,211,,,920,N,,,,,noosed,,
COMU,adult,91,1186-06846,Funk,2011,4-Aug-11,,,,990,N,,,,,flegged,,
COMU,fledgling,86,1186-06841,Funk,2011,4-Aug-11,71,,,150,,,,,,dip net,wet,
COMU,fledgling,87,1186-06842,Funk,2011,4-Aug-11,63,,,140,,,,,,dip net,wet,
COMU,fledgling,88,1186-06843,Funk,2011,4-Aug-11,73,,,200,,,,,,dip net,wet,
COMU,fledgling,89,1186-06844,Funk,2011,4-Aug-11,59,,,145,,,,,,dip net,wet,
COMU,fledgling,90,1186-06845,Funk,2011,4-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,92,1186-06847,Funk,2011,4-Aug-11,,,,148,,,,,,dip net,dry,
COMU,fledgling,93,1186-06848,Funk,2011,4-Aug-11,54,,,210,,,,,,dip net,dry,
COMU,fledgling,94,1186-06849,Funk,2011,4-Aug-11,,,,,,,,,,dip net,,
COMU,adult,95,1186-06850,Funk,2011,5-Aug-11,212,,,920,N,,,,,flegged,,
COMU,adult,96,1186-06851,Funk,2011,5-Aug-11,211,,,905,N,,,,,flegged,,
COMU,adult,97,1186-06852,Funk,2011,5-Aug-11,212,,,940,N,,,,,flegged,,
COMU,adult,98,1186-06853,Funk,2011,5-Aug-11,207,,,1000,N,,,,,flegged,,
COMU,adult,99,1186-06854,Funk,2011,5-Aug-11,214,,,950,N,,,,,flegged,,
COMU,adult,100,1186-06855,Funk,2011,5-Aug-11,208,,,900,Y,,,,,flegged,,
COMU,adult,101,1186-06856,Funk,2011,5-Aug-11,209,,,990,Y,,,,,flegged,,capelin
COMU,adult,102,1186-06857,Funk,2011,5-Aug-11,205,,,980,N,,,,,flegged,,
COMU,adult,103,1186-06858,Funk,2011,5-Aug-11,210,,,960,N,,,,,flegged,,
COMU,adult,104,1186-06859,Funk,2011,5-Aug-11,215,,,890,N,,,,,flegged,,
COMU,adult,105,1186-06860,Funk,2011,5-Aug-11,209,,,960,N,,,,,flegged,,
COMU,adult,106,1186-06861,Funk,2011,5-Aug-11,212,,,950,N,,,,,flegged,,capelin
COMU,adult,107,1186-06862,Funk,2011,5-Aug-11,211,,,940,N,,,,,flegged,,
COMU,adult,108,1186-06863,Funk,2011,5-Aug-11,210,,,1020,N,,,,,flegged,,
COMU,adult,109,1186-06864,Funk,2011,5-Aug-11,208,,,870,N,,,,,flegged,,
COMU,adult,110,1186-06865,Funk,2011,5-Aug-11,211,,,890,Y,,,,,flegged,,
COMU,adult,111,1186-06866,Funk,2011,5-Aug-11,203,,,895,N,,,,,flegged,,
COMU,adult,112,1186-06867,Funk,2011,5-Aug-11,213,,,920,N,,,,,flegged,,
COMU,adult,113,1186-06868,Funk,2011,5-Aug-11,205,,,940,N,,,,,flegged,,
COMU,adult,114,1186-06869,Funk,2011,5-Aug-11,215,,,980,N,,,,,flegged,,
COMU,adult,115,1186-06870,Funk,2011,5-Aug-11,214,,,970,N,,,,,flegged,,capelin
COMU,adult,116,1186-06871,Funk,2011,5-Aug-11,212,,,1090,N,,,,,flegged,,capelin
COMU,adult,117,1186-06872,Funk,2011,5-Aug-11,203,,,980,N,,,,,flegged,,
COMU,adult,118,1186-06873,Funk,2011,5-Aug-11,206,,,940,N,,,,,flegged,,
COMU,adult,119,1186-06874,Funk,2011,5-Aug-11,205,,,880,N,,,,,flegged,,
COMU,adult,120,1186-06875,Funk,2011,5-Aug-11,202,,,890,N,,,,,flegged,,capelin
COMU,adult,121,1186-06876,Funk,2011,5-Aug-11,206,,,850,N,,,,,flegged,,
COMU,adult,122,1186-06877,Funk,2011,5-Aug-11,199,,,890,N,,,,,flegged,,capelin
COMU,adult,123,1186-06878,Funk,2011,5-Aug-11,210,,,920,N,,,,,flegged,,capelin
COMU,adult,124,1186-06879,Funk,2011,5-Aug-11,211,,,920,N,,,,,flegged,,capelin
COMU,adult,125,1186-06880,Funk,2011,5-Aug-11,199,,,845,N,,,,,flegged,,capelin
COMU,adult,126,1186-06881,Funk,2011,5-Aug-11,204,,,890,N,,,,,flegged,,
COMU,adult,127,1186-06882,Funk,2011,5-Aug-11,213,,,960,N,,,,,flegged,,capelin
COMU,adult,128,1186-06883,Funk,2011,5-Aug-11,208,,,990,N,,,,,flegged,,capelin
COMU,adult,129,1186-06884,Funk,2011,5-Aug-11,212,,,890,N,,,,,flegged,,
COMU,adult,130,1186-06885,Funk,2011,5-Aug-11,200,,,850,N,,,,,flegged,,
COMU,adult,131,1186-06886,Funk,2011,5-Aug-11,205,,,1000,Y,,,,,flegged,,
COMU,adult,132,1186-06887,Funk,2011,5-Aug-11,210,,,915,Y,,,,,flegged,,capelin
COMU,adult,133,1186-06888,Funk,2011,5-Aug-11,211,,,900,N,,,,,flegged,,capelin
COMU,adult,134,1186-06889,Funk,2011,5-Aug-11,215,,,910,N,,,,,flegged,,
COMU,adult,135,1186-06890,Funk,2011,5-Aug-11,211,,,935,N,,,,,flegged,,
COMU,adult,136,1186-06891,Funk,2011,5-Aug-11,217,,,1030,N,,,,,flegged,,
COMU,adult,137,1186-06892,Funk,2011,5-Aug-11,205,,,880,N,,,,,flegged,,capelin
COMU,adult,138,1186-06893,Funk,2011,5-Aug-11,213,,,1020,N,,,,,flegged,,
COMU,adult,139,1186-06894,Funk,2011,5-Aug-11,216,,,900,N,,,,,flegged,,
COMU,adult,140,1186-06895,Funk,2011,5-Aug-11,210,,,880,N,,,,,flegged,,
COMU,adult,142,1186-06897,Funk,2011,6-Aug-11,211,,,1010,N,,,,,flegged,,
COMU,adult,143,1186-06898,Funk,2011,6-Aug-11,209,,,880,N,,,,,flegged,,
COMU,adult,144,1186-06899,Funk,2011,6-Aug-11,217,,,880,N,,,,,flegged,,capelin
COMU,adult,145,1186-06900,Funk,2011,6-Aug-11,209,,,1040,N,,,,,flegged,,capelin
COMU,adult,146,1186-06901,Funk,2011,6-Aug-11,210,,,850,N,,,,,flegged,,capelin
COMU,adult,147,1186-06902,Funk,2011,6-Aug-11,212,,,985,N,,,,,flegged,,capelin
COMU,adult,148,1186-06903,Funk,2011,6-Aug-11,211,,,990,N,,,,,flegged,,
COMU,adult,149,1186-06904,Funk,2011,6-Aug-11,205,,,980,N,,,,,flegged,,capelin
COMU,adult,150,1186-06905,Funk,2011,6-Aug-11,208,,,870,Y,,,,,flegged,,
COMU,adult,151,1186-06906,Funk,2011,6-Aug-11,205,,,1010,N,,,,,flegged,,capelin
COMU,adult,152,1186-06907,Funk,2011,6-Aug-11,212,,,890,N,,,,,flegged,,
COMU,adult,153,1186-06908,Funk,2011,6-Aug-11,209,,,910,N,,,,,flegged,,
COMU,adult,154,1186-06909,Funk,2011,6-Aug-11,220,,,1080,N,,,,,flegged,,capelin
COMU,adult,155,1186-06910,Funk,2011,6-Aug-11,208,,,910,N,,,,,flegged,,capelin
COMU,fledgling,141,1186-06896,Funk,2011,6-Aug-11,72,,,180,,,,,,dip net,,
COMU,fledgling,156,1186-06911,Funk,2011,7-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,157,1186-06912,Funk,2011,7-Aug-11,59,,,195,,,,,,dip net,,
COMU,fledgling,158,1186-06913,Funk,2011,7-Aug-11,68,,,215,,,,,,dip net,,
COMU,fledgling,159,1186-06914,Funk,2011,7-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,160,1186-06915,Funk,2011,7-Aug-11,70,,,255,,,,,,dip net,wet,
COMU,fledgling,161,1186-06916,Funk,2011,7-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,162,1186-06917,Funk,2011,7-Aug-11,,,,,,,,,,dip net,,
COMU,fledgling,163,1186-06918,Funk,2011,8-Aug-11,66,,,195,,,,,,dip net,,
COMU,adult,164,1186-06919,Funk,2011,9-Aug-11,200,,,910,Y,,,,,flegged,,capelin
COMU,adult,165,1186-06920,Funk,2011,9-Aug-11,200,,,940,Y,,,,,flegged,,
COMU,adult,166,1186-06921,Funk,2011,9-Aug-11,206,,,940,Y,,,,,flegged,,capelin
COMU,adult,167,1186-06922,Funk,2011,9-Aug-11,206,,,920,N,,,,,flegged,,capelin
COMU,adult,168,1186-06923,Funk,2011,9-Aug-11,210,,,890,N,,,,,flegged,,capelin
COMU,adult,169,1186-06924,Funk,2011,9-Aug-11,210,,,900,N,,,,,flegged,,
COMU,adult,170,1186-06925,Funk,2011,9-Aug-11,200,,,975,N,,,,,flegged,,
COMU,adult,171,1186-06926,Funk,2011,9-Aug-11,206,,,860,Y,,,,,flegged,,capelin
COMU,adult,172,1186-06927,Funk,2011,9-Aug-11,209,,,920,N,,,,,flegged,,capelin
COMU,adult,173,1186-06928,Funk,2011,9-Aug-11,212,,,860,N,,,,,flegged,,capelin
COMU,adult,174,1186-06929,Funk,2011,9-Aug-11,215,,,940,N,,,,,flegged,,
COMU,adult,175,1186-06930,Funk,2011,9-Aug-11,211,,,950,N,,,,,flegged,,
COMU,adult,176,1186-06931,Funk,2011,9-Aug-11,209,,,925,N,,,,,flegged,,capelin
COMU,adult,177,1186-06932,Funk,2011,9-Aug-11,213,,,960,N,,,,,flegged,,capelin
COMU,adult,178,1186-06933,Funk,2011,9-Aug-11,210,,,1020,Y,,,,,flegged,,capelin
COMU,adult,179,1186-06934,Funk,2011,9-Aug-11,206,,,1000,Y,,,,,flegged,,
COMU,adult,180,1186-06935,Funk,2011,9-Aug-11,210,,,910,N,,,,,flegged,,
COMU,adult,181,1186-06936,Funk,2011,9-Aug-11,212,,,950,N,,,,,flegged,,capelin
COMU,adult,182,1186-06937,Funk,2011,9-Aug-11,212,,,890,N,,,,,flegged,,
COMU,adult,183,1186-06938,Funk,2011,9-Aug-11,206,,,850,N,,,,,flegged,,capelin
COMU,adult,184,1186-06939,Funk,2011,9-Aug-11,216,,,950,N,,,,,flegged,,capelin
COMU,adult,185,1186-06940,Funk,2011,9-Aug-11,211,,,950,N,,,,,flegged,,
COMU,adult,186,1186-06941,Funk,2011,9-Aug-11,212,,,970,N,,,,,flegged,,capelin
COMU,adult,187,1186-06942,Funk,2011,9-Aug-11,214,,,950,N,,,,,flegged,,
COMU,adult,188,1186-06943,Funk,2011,9-Aug-11,215,,,930,N,,,,,flegged,,
COMU,adult,189,1186-06944,Funk,2011,9-Aug-11,214,,,840,N,,,,,flegged,,capelin
COMU,adult,190,1186-06945,Funk,2011,9-Aug-11,,,,,N,,,,,flegged,,
COMU,adult,191,1186-06946,Funk,2011,9-Aug-11,,,,,N,,,,,flegged,,
COMU,adult,192,1186-06947,Funk,2011,9-Aug-11,,,,,N,,,,,flegged,,
COMU,adult,193,1186-06948,Funk,2011,9-Aug-11,210,,,890,N,,,,,flegged,,capelin
COMU,adult,194,1186-06949,Funk,2011,9-Aug-11,,,,,N,,,,,flegged,,
COMU,adult,195,1186-06950,Funk,2011,9-Aug-11,211,,,980,N,,,,,flegged,,capelin
COMU,fledgling,4,1106-22502,Funk,2012,27-Jul-12,69,253,45,208,,,,,,dip net,wet,
COMU,fledgling,5,1106-22503,Funk,2012,27-Jul-12,69,260,,,,,,,,dip net,wet,
COMU,fledgling,6,1106-22504,Funk,2012,27-Jul-12,74,240,45,195,,,,,,dip net,wet,
COMU,fledgling,8,1106-22506,Funk,2012,27-Jul-12,54,245,,,,,,,,dip net,wet,
COMU,fledgling,9,1106-22507,Funk,2012,27-Jul-12,71,250,45,205,,,,,,dip net,wet,
COMU,fledgling,11,1106-22510,Funk,2012,27-Jul-12,71,250,,,,,,,,dip net,wet,
COMU,fledgling,12,1106-22511,Funk,2012,27-Jul-12,63,230,20,210,,,,,,dip net,wet,
COMU,fledgling,13,1106-22512,Funk,2012,27-Jul-12,68,270,45,225,,,,,,dip net,wet,
COMU,fledgling,14,1106-22513,Funk,2012,27-Jul-12,64,230,9,221,,,,,,dip net,wet,
COMU,fledgling,15,1106-22514,Funk,2012,27-Jul-12,52,200,,,,,,,,dip net,wet,
COMU,fledgling,16,1106-22515,Funk,2012,27-Jul-12,69,250,45,205,,,,,,dip net,wet,
COMU,fledgling,17,1106-22516,Funk,2012,27-Jul-12,52,235,20,215,,,,,,dip net,dry,
COMU,fledgling,18,1106-22517,Funk,2012,27-Jul-12,82,295,,,,,,,,dip net,wet,
COMU,fledgling,23,1106-22522,Funk,2012,27-Jul-12,69,230,,,,,,,,dip net,wet,
COMU,fledgling,24,1106-22523,Funk,2012,27-Jul-12,69,230,,,,,,,,dip net,wet,
COMU,fledgling,27,1106-22526,Funk,2012,27-Jul-12,63,250,45,205,,,,,,dip net,wet,
COMU,fledgling,28,1106-22527,Funk,2012,27-Jul-12,74,265,20,245,,,,,,dip net,dry,
COMU,fledgling,29,1106-22528,Funk,2012,27-Jul-12,74,240,45,195,,,,,,dip net,wet,
COMU,fledgling,32,1106-22531,Funk,2012,27-Jul-12,72,280,20,260,,,,,,dip net,wet,
COMU,fledgling,33,1106-22532,Funk,2012,27-Jul-12,65,270,45,225,,,,,,dip net,wet,
COMU,fledgling,34,1106-22533,Funk,2012,27-Jul-12,63,210,20,190,,,,,,dip net,wet,
COMU,fledgling,35,1106-22534,Funk,2012,27-Jul-12,70,200,9,191,,,,,,dip net,wet,
COMU,fledgling,38,1106-22537,Funk,2012,27-Jul-12,64,260,,,,,,,,dip net,wet,
COMU,fledgling,41,1106-22540,Funk,2012,27-Jul-12,72,270,9,261,,,,,,dip net,wet,
COMU,fledgling,44,1106-22543,Funk,2012,27-Jul-12,70,245,9,236,,,,,,dip net,wet,
COMU,fledgling,45,1106-22544,Funk,2012,27-Jul-12,69,240,45,195,,,,,,dip net,wet,
COMU,fledgling,46,1106-22545,Funk,2012,27-Jul-12,75,270,9,261,,,,,,dip net,wet,
COMU,fledgling,47,1106-22546,Funk,2012,27-Jul-12,67,250,45,205,,,,,,dip net,wet,
COMU,fledgling,48,1106-22547,Funk,2012,27-Jul-12,63,215,20,195,,,,,,dip net,wet,
COMU,fledgling,49,1106-22548,Funk,2012,27-Jul-12,69,260,,,,,,,,dip net,wet,
COMU,fledgling,50,1106-22549,Funk,2012,27-Jul-12,51,260,45,215,,,,,,dip net,wet,
COMU,fledgling,51,1106-22550,Funk,2012,27-Jul-12,68,260,45,215,,,,,,dip net,wet,
COMU,adult,2,1106-02509,Funk,2012,28-Jul-12,,960,9,951,N,,,,,flegged,,
COMU,adult,3,1106-22501,Funk,2012,28-Jul-12,,1020,9,1011,N,,,,,flegged,,
COMU,adult,7,1106-22505,Funk,2012,28-Jul-12,,940,45,895,N,,,,,flegged,,
COMU,adult,10,1106-22508,Funk,2012,28-Jul-12,,1000,45,955,Y,,,,,flegged,,
COMU,adult,19,1106-22518,Funk,2012,28-Jul-12,,1040,45,995,N,,,,,flegged,,
COMU,adult,20,1106-22519,Funk,2012,28-Jul-12,,1010,45,965,N,,,,,flegged,,
COMU,adult,21,1106-22520,Funk,2012,28-Jul-12,,1090,45,1045,Y,,,,,flegged,,
COMU,adult,22,1106-22521,Funk,2012,28-Jul-12,,900,9,891,Y,,,,,flegged,,
COMU,adult,25,1106-22524,Funk,2012,28-Jul-12,,1000,45,955,N,,,,,flegged,,
COMU,adult,26,1106-22525,Funk,2012,28-Jul-12,,980,9,971,N,,,,,flegged,,
COMU,adult,30,1106-22529,Funk,2012,28-Jul-12,,880,9,871,N,,,,,flegged,,
COMU,adult,31,1106-22530,Funk,2012,28-Jul-12,,990,9,981,N,,,,,flegged,,
COMU,adult,36,1106-22535,Funk,2012,28-Jul-12,,940,9,931,N,,,,,flegged,,
COMU,adult,37,1106-22536,Funk,2012,28-Jul-12,,980,45,935,N,,,,,flegged,,
COMU,adult,39,1106-22538,Funk,2012,28-Jul-12,,1010,45,965,N,,,,,flegged,,
COMU,adult,40,1106-22539,Funk,2012,28-Jul-12,,950,9,941,N,,,,,flegged,,
COMU,adult,42,1106-22541,Funk,2012,28-Jul-12,,980,9,971,N,,,,,flegged,,
COMU,adult,43,1106-22542,Funk,2012,28-Jul-12,,990,9,981,N,,,,,flegged,,
COMU,adult,58,1106-22557,Funk,2012,28-Jul-12,,920,9,911,N,,,,,flegged,,
COMU,adult,60,1106-22559,Funk,2012,28-Jul-12,,920,9,911,N,,,,,flegged,,
COMU,adult,64,1106-22563,Funk,2012,28-Jul-12,,900,45,855,N,,,,,flegged,,
COMU,adult,71,1106-22571,Funk,2012,28-Jul-12,,850,9,841,Y,,,,,flegged,,
COMU,adult,72,1106-22572,Funk,2012,28-Jul-12,,940,45,895,N,,,,,flegged,,
COMU,adult,76,1106-22576,Funk,2012,28-Jul-12,,980,45,935,N,,,,,flegged,,
